"“When people of color come to the university for tours::: I want them to see other successful people of color. I want them to think ‘I can see myself doing that. I can see myself in that position. I can see myself getting involved in this organization.'""

Joshua Patton::: a senior majoring in sociology::: gives tours through UGA’s Visitors Center and served as a 2019 UGA Orientation leader. His mission is to make everyone feel more welcome at UGA.

NEWS.UGA.EDU
Making UGA a more welcoming place for all",10/14/2020 14:10,True Dawg!!! One huge family,He has a very warm and welcoming smile!,Way to go::: Joshua Patton!,Patricia D Brown,Raina Brathwaite. Would love to talk to you about your experience with this. I remember Michael Runnels was student council president right? Love y'all! If I remember correctly there weren't many of us from Butler to make it to UGA.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""I have learned how to work with and support diverse populations of students::: especially students whose personal and educational journeys were very different from my own.”""

Since spring::: Lindsay Coco and her colleagues in the UGA Division of Academic Enhancement have provided 84 laptops and 63 hotspots to UGA students and developed ways to connect them with what they need::: including mental health services and academic coaches to help with the transition to virtual learning. These are just some of the ways they've helped students to adjust during the pandemic.

NEWS.UGA.EDU
Unsung hero: Tech for academic success",10/13/2020 14:01,Interesting!,That's great to hear and keep encouraging students,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“The UHC has historically been very creative during times when health threats surface on campus and in the community. Many of our staff had not experienced a major infectious disease threat such as COVID-19 or H1N1 or even measles in the late 1980s. But::: our culture is resilient::: we remained engaged and present on site to a great extent::: and literally reconfigured our services several times from the spring to the present so that we could continue to do the work that needed to be done.” - Dr. Garth Russo::: executive director::: UGA Health Center

NEWS.UGA.EDU
How Health Center adapted during the pandemic",10/12/2020 14:34,Patricia D Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“I take care of those kids like VIPs because right now they are my VIPs. I want them to be happy.""

No one wants to be in quarantine::: but the experience is a whole lot better with Ronald Bernard on kitchen duty. During the pandemic::: Bernard has jumped from line cook in the Savannah Room to preparing fresh hot meals for students quarantined in the Georgia Center for Continuing Education & Hotel.

NEWS.UGA.EDU
A different kind of happy meal",10/11/2020 14:20,I really enjoyed reading this profile about Mr. Benard and how fortunate UGA is to have him!,Thank you sir!!! 💙,Do you pay your dining services workers a living wage?,We appreciate it,Patricia D Brown,Thank you for taking care of these students! 😊,Thank you,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"As student-athletes::: Asaph ""Ace"" Levy (BS '11) and Sarah McCloud Voth (BS '12::: BSHP '12) starred for the UGA track and softball teams::: respectively. As alumni::: they are fighting the COVID-19 pandemic from the frontlines--Levy as a doctor in New York and Voth as a nurse in Texas.

NEWS.UGA.EDU
Asaph ""Ace"" Levy and Sarah McCloud Voth: Beyond the Stadium - Georgia Magazine",10/10/2020 14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Removing barriers and opening doors to higher education was a top priority of the Commit to Georgia Campaign.

Donor support for scholarships during the campaign resulted in 1:::030 new scholarship funds::: and the total dollar amount of UGA Foundation scholarship awards more than doubled.

Private giving also created 993 endowed scholarship funds::: empowering promising students for generations to come. That figure includes 528 Georgia Commitment Scholarships::: UGA’s endowed::: need-based aid program launched in January 2017.

NEWS.UGA.EDU
Removing Barriers and Opening Doors Across Campus",10/9/2020 14:30,"https://
www.theatlantic.
com/ideas/
archive/2020/10/
schools-arent-su
perspreaders/
616669/
?fbclid=IwAR1JCS
W-_Rn_TeFhcIy1V
d-PrZhGLdge6apQ
3C08WjO2Ecm0M-p
6S9QoVgU Get our kids BACK in CLASS and Face to Face Learning!",How about opening classrooms and making professors actually teach face 2 face extremely extremely disappointed in my college senior TEACHING HIMSELF!,Patricia D Brown,Can we re-open the classrooms to f2f instruction?!?!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The UGA College of Agricultural and Environmental Sciences is home for Kristen Dunning—from research at UGArden to serving as President of MANRRS and a CAES Ambassador. Dunning is committed to improving diversity the agricultural industry::: from farm to table.

“My passion is paving the way for a more diverse and inclusive future for the agricultural industry. No minority student should see an agricultural and environmental sciences major on a college brochure and feel that it’s not for them or that they don’t belong there.”

NEWS.UGA.EDU
Amazing Student: Kristen Dunning",10/8/2020 14:36,WTG !!!!! Big high 5 !!!!!!!,Congrats,Kristen Dunning!!! 🤩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""When I ask students why they want to be an engineer::: they say they want to save the world. Hopefully::: my work will prepare them to do just that."" - Joachim Walther::: The University of Georgia College of Engineering professor https://t.uga.edu/6nS

*This video was filmed prior to March 2020",10/7/2020 14:15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"UGA’s world-class learning environment begins with its outstanding faculty and staff and is further elevated by its physical and virtual facilities. These labs::: lecture halls::: gathering spaces::: training areas::: and remote learning tools are housed within more than 1:::800 buildings across the state and world.

NEWS.UGA.EDU
Enhancing the Learning Environment: Strengthening the Foundation - Georgia Magazine",10/6/2020 14:15,@ University of Georgia:::,Hey UGA do you plan on shutting down again before or after the holidays?,World Class ?,Patricia D Brown,If this is the case::: please allow students back into the classrooms ASAP!,I find it bitterly ironic that you publish this article when you won’t allow students to go to classes. And have already extended the same situation into spring semester. A complete year of my son’s higher education. Sitting in his dorm::: teaching himself::: being allowed in class once every 3 weeks or so. (At least that was what was supposed to happen),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dennis Kyle leads the UGA Center for Tropical and Emerging Diseases::: and his endowment enables him to run a 16-person lab of student researchers::: postdocs::: and research scientists fighting a host of parasitic diseases around the world.

NEWS.UGA.EDU
Dennis Kyle: Finding Solutions for Deadly Diseases - UGA Today",10/5/2020 14:00,Patricia D Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
What a great Saturday in Athens!,10/4/2020 14:33,One helluva game! Karens::: get over yourselves! You’ll sneeze::: you’ll cough::: but in the final analysis::: your hangover will give you more pain!,I was at the game::: and the student section was better social distanced than these photos show. It may not have been perfect::: but there was space between groups. Photos shot from a low perspective don’t show reality.,UGA has been awesome through this whole thing. Students and parents get a weekly email with all the things they are doing. I couldn’t be happier or more proud to have a student there. And no... he didn’t go to the football game. But it was an amazing victory!,The folks overly concerned with how close students stood next each other are the same people complaining about the number of students that have been infected. Have you considered how many kids might now have antibodies since so many have already had the virus? Please::: let's move on.,It was a great time in Athens Saturday. All the fun and excitement without the massive crowd and traffic snarls. It wouldn't be hard getting spoiled.,"SOCIAL DISTANCING PLEASE. GET REAL THERE ARE OLDER AND SICK PEOPLE THAT YOU CAN GIVE THE COVID TO....

RESPECT OTHERS!!!!!
CAN TOU LEARN ANYTHING????",Great game. Wish the Redcoats could be a part of it. Can’t understand how being on the field is not allowed.,I guess I’ve missed all the mask requirements during the deadly flu seasons all these years.,Let’s wait a couple of weeks and see how many more cases Athens has. 😡,Huge NCAA fine coming....too many in stands::: no masks.,"Masks aren’t required once they’re in their seats but up until that point they are. I was told the students had assigned “pods” to sit in.
Great win!! Auburn sucks!!!","I’m not sure where that picture was taken but everything I saw was social distances! And if you weren’t wearing a mask when up and about you were told to put it on!
Possibly a doctored picture!!",These photos must have been staged pre-game,I was there and didn’t have a fellow fan within 3-4 rows. Time will tell if the measures were sufficient::: but the game undoubtedly had a positive mental health impact on quite a few people in our State. GO DAWGS!,If you are afraid - stay home. It’s that simple.,What a great day to be normal ❤️🖤,Quit worrying about the mask!! You'll be wearing one the rest of your life if you listen to the media!! All virus' are contagious and can be deadly....you dont wear::: and never have::: worn a mask for anything else. If your vulnerable::: stay home!!,Beautiful sight. Great win! Go Dawgs!,Just gonna say-gotta do better! Mask and distance.,"At the beginning of the game they were spaced out and then they did not pay attention... CRAZY young people... hopefully none of their relatives will get it if they do and pass away because of their foolishness....
..",Creative way to choose photos for this post when we ALL saw on TV how poorly the mask policy and distancing was going on in the stadium. Disgraceful lack of respect for public health and safety as well as a middle-finger to the families who have lost loved ones to this pandemic. Do better::: Dawgs!,Awesome game and photos!,"Truly we have the best fans. When seats are limited and no one can sit together AND thee noise can still affect the game - GOOOO DAWGS
PROUD TO BE A DAWG FAN","I agree... not the best example of social distancing...an
d too many not covering their noses...",Is this page about football or masks?,My DD was there yesterday. She has had a difficult time not being anxious about Covid. She was very careful and ended up getting it from a brief conversation with a close friend who didn’t know they had it. Even though she supposedly has immunity at this point::: she was anxious...I encouraged her to go. It is her senior year::: and I felt she would be safe. I messaged her because some of the shots on TV looked crowded. She was surprised by that because she felt everyone was fairly distanced and sent me these.,Great game and so proud to be a dawg! #ugacheer,"""Big:::"" early victory. (-:",Good game Dawgs! Great to hear the Red Coat Band!,"Wow. This post has become another tiresome and endless debate over masks. That debate has been beaten to death.

Great game and congratulations
to the Dawgs for a fantastic win.

Go Dawgs.",Great game but NO masks::: show respect for the community you live in,Great game. Watching Georgia football and having some fans in the stands makes it feel almost normal. Everyone stay safe.,UGA fans a week from today,Stop looking for the negatives! They were not required to wear them when they were in their seat. Go DAWGS!,I was disappointed to see that and how much the students were crowding together. We may have a spike in cases in a few days. I hate that they are missing out on something that is such a wonderful part of being a student there::: but you still need to be smart!,Mask up::: Dawg fans!,It was hard finding that one picture of students with masks on...,Great game!🏈 give us more!,This is a very nicely curated selection of photos.,Here you forgot this one!,Not a bad experience honestly. Different for sure::: not as hype as when the gang is all there. But on the plus side: definitely didn’t miss the traffic.,Missed seeing UGA on the field! 🐾❤️🖤🐾,Didn’t see any masks on the students in the stadium!!! These kids just don’t get it!! 😤😤😤,What was the announced attendance?,I really want one of those mask the Cheerleaders are wearing! Can I buy one online?,If this can be done than so can f2f classes!,"Looks awesome! So glad to see the mask being worn here::: all of the parent/student posted photos I’ve seen NO ONE is wearing a mask:::very disappointing !
Thanks for sharing these!",It was a great night in Athens !,I hope that UGA strongly encourages every student at yesterday's game to get tested this week at Legion Field.,Great game! Now Stafford gotta beat up on New Orleans today to make a complete weekend!,you guys are lucky enjoying u r life while we are surviving in war,When you enter a facility that states masks are mandated only when you leave your seat you go in knowing your options. You have a choice to wear a mask or not and if you choose not to that is your choice. People’s health choices are not in control by others we have that choice to make on our own. Going to the game was worth the risk for them and I’d be right there with them if I could. It’s sad that the world of football is focusing on the lack of choice of mask wearing than the fact that we played an amazing game against the biggest of our rivals! Go Dawgs! ❤️🖤❤️🖤❤️🖤,Nop::: no discipline::: no even the coach uses mask!,Agree::: distancing nonexistent. Time zero for another outbreak.,Wonder how many people got corona,Tammy Thompson Kimsey,Tammy Thompson Kimsey,Darby Oliver,Any school that encourages large gatherings with no mandatory masks in a pandemic::: is actively negligent. And should be charged with criminal negligence for every person who gets infected as a result of this exposure.,"Very cool of you to leave out all the photos of the student section where essentially no one had a mask on and they were not socially distanced at all.

Your lack of concern for the greater Athens community could not be more apparent. Thanks for ensuring it’s not safe for my child to return to in person school this year. As a graduate of your institution::: I promise you will never receive a cent from me. I will speak up every chance I get about your complete disregard for the well-being and safety of the community around you.","Nice try::: Georgia FB Admin. Failing to post the student section photos doesn’t eliminate what everyone in the nation saw in prime time last night.

Southeastern Conference guidelines released in August state that::: ""Face coverings (over the nose and mouth) shall be required as a condition of all guest ingress::: egress::: and movement throughout the stadium::: as well as any time guests are unable to maintain the recommended physical distance from others who are not in their same household.""",Briana O'Sullivan,Mitzi Lynne Heath,Priorities,Proud of OUR DAWGS!,"PROUD AND HAPPY
GOD BLESSINGS",Meike Lindemann,"https://
www.facebook.com
/jewelrysvilla/",Love those DAWGS!,GO DAWGS!,Go Dawgs,Go Dawgs! ❤️🖤,Go Dawgs!!!!,Great Game!!!!♥️🖤🤗,Go Dawgs,Go Dawgs❣️❣️❣️,"Congratulations
Dawgs!!!!",Brenda Gordon,Well done!!!!,Was a great dawg day!!!,It is,Go Dawgs,Yea Dawgs!,Go Dawgs.,Yes!!!,Too bad we couldn’t see this 😷❤️🖤,GO DAWGS. GO,Well done!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dawgs::: we have lift off! UGA’s first research satellite developed by students in the UGA Small Satellite Research Lab was launched into space by NASA - National Aeronautics and Space Administration. Once deployed::: this student-built satellite will track the health of coastal ecosystems.

Full story: https://t.uga.edu/6nf",10/3/2020 14:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Creating grab-and-go Quick Markets around campus::: partnering with local food trucks::: and installing outdoor seating options are just some of the ways UGA Dining Services has pivoted to meet students' needs during the COVID-19 pandemic.

NEWS.UGA.EDU
Dining Services committed to customer service for students",10/2/2020 14:10,How bout making some edible food???,Stay safe Dawgs,You think they should starve,omg Karl!,Is it worth dying for?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A new scholarship program funded by alumni and benefiting qualified students from rural areas of Georgia who seek to earn degrees from the UGA College of Agricultural and Environmental Sciences is now recruiting students for its first cohort to begin in fall 2021.

Gifts and pledges totaling $500:::000 from UGA Foundation trustee and CAES alumnus Keith Kelly and his wife::: Pam Kelly::: and CAES alumnus Robert Varnedoe will endow two CAES Rural Scholars Scholarship Funds and create two non-endowed CAES Rural Scholars Scholarship Funds::: which will provide renewable yearly scholarships for a cohort of four to six students every fall.

NEWS.UGA.EDU
Gifts from alumni create CAES Rural Scholars Program",10/1/2020 14:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
